# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:phiphi                 4:TPhi               
  995       1.446943639865e-10       5.859683438456e-15       7.607347347043e-16 
  996       1.443117125987e-10       5.837196990624e-15       7.455859733736e-16 
  997       1.439472323133e-10       5.814816774478e-15       7.305428985425e-16 
  998       1.436008316372e-10       5.792542121328e-15       7.156067141918e-16 
  999       1.432724176316e-10       5.770372350387e-15       7.007786285699e-16 
 1000       1.429618959080e-10       5.748306768738e-15       6.860598541978e-16 
 1001       1.426691706239e-10       5.726344671292e-15       6.714516078751e-16 
 1002       1.423941444787e-10       5.704485340757e-15       6.569551106850e-16 
 1003       1.421367187090e-10       5.682728047591e-15       6.425715880001e-16 
 1004       1.418967930850e-10       5.661072049976e-15       6.283022694881e-16 
 1005       1.416742659057e-10       5.639516593773e-15       6.141483891169e-16 
 1006       1.414690339950e-10       5.618060912485e-15       6.001111851603e-16 
 1007       1.412809926973e-10       5.596704227226e-15       5.861919002037e-16 
 1008       1.411100358735e-10       5.575445746675e-15       5.723917811492e-16 
 1009       1.409560558963e-10       5.554284667047e-15       5.587120792216e-16 
 1010       1.408189436465e-10       5.533220172049e-15       5.451540499735e-16 
 1011       1.406985676719e-10       5.512251525963e-15       5.317189452795e-16 
 1012       1.405947113445e-10       5.491378354427e-15       5.184079891813e-16 
 1013       1.405071347870e-10       5.470600367634e-15       5.052224017041e-16 
 1014       1.404355956204e-10       5.449917267562e-15       4.921634068419e-16 
 1015       1.403798489570e-10       5.429328747941e-15       4.792322325613e-16 
 1016       1.403396473943e-10       5.408834494232e-15       4.664301108067e-16 
 1017       1.403147410075e-10       5.388434183600e-15       4.537582775042e-16 
 1018       1.403048773436e-10       5.368127484886e-15       4.412179725668e-16 
 1019       1.403098014144e-10       5.347914058579e-15       4.288104398987e-16 
 1020       1.403292556896e-10       5.327793556796e-15       4.165369273998e-16 
 1021       1.403629800905e-10       5.307765623248e-15       4.043986869704e-16 
 1022       1.404107119830e-10       5.287829893220e-15       3.923969745159e-16 
 1023       1.404721861713e-10       5.267985993539e-15       3.805330499509e-16 
 1024       1.405471348906e-10       5.248233542553e-15       3.688081772044e-16 
 1025       1.406352878011e-10       5.228572150102e-15       3.572236242238e-16 
 1026       1.407363719810e-10       5.209001417490e-15       3.457806629800e-16 
 1027       1.408501119196e-10       5.189520937462e-15       3.344805694716e-16 
 1028       1.409762295111e-10       5.170130294176e-15       3.233246237294e-16 
 1029       1.411144440475e-10       5.150829063176e-15       3.123141098215e-16 
 1030       1.412644722122e-10       5.131616811368e-15       3.014503158573e-16 
 1031       1.414260280731e-10       5.112493096991e-15       2.907345339924e-16 
 1032       1.415988230761e-10       5.093457469591e-15       2.801680604330e-16 
 1033       1.417825660383e-10       5.074509469997e-15       2.697521954408e-16 
 1034       1.419769631413e-10       5.055648630292e-15       2.594882433371e-16 
 1035       1.421817179246e-10       5.036874473788e-15       2.493775125076e-16 
 1036       1.423965312789e-10       5.018186515000e-15       2.394213154072e-16 
 1037       1.426211014395e-10       4.999584259617e-15       2.296209685641e-16 
 1038       1.428551239793e-10       4.981067204480e-15       2.199777925848e-16 
 1039       1.430982918026e-10       4.962634837552e-15       2.104931121585e-16 
 1040       1.433502951379e-10       4.944286637893e-15       2.011682560616e-16 
 1041       1.436108215317e-10       4.926022075635e-15       1.920045571624e-16 
 1042       1.438795558414e-10       4.907840611952e-15       1.830033524257e-16 
 1043       1.441561802289e-10       4.889741699037e-15       1.741659829172e-16 
 1044       1.444403741539e-10       4.871724780075e-15       1.654937938082e-16 
 1045       1.447318143671e-10       4.853789289215e-15       1.569881343803e-16 
 1046       1.450301749034e-10       4.835934651547e-15       1.486503580295e-16 
 1047       1.453351270755e-10       4.818160283071e-15       1.404818222714e-16 
 1048       1.456463394673e-10       4.800465590674e-15       1.324838887455e-16 
 1049       1.459634779267e-10       4.782849972105e-15       1.246579232195e-16 
 1050       1.462862055593e-10       4.765312815942e-15       1.170052955943e-16 
 1051       1.466141983123e-10       4.747853565630e-15       1.095268264982e-16 
 1052       1.469471919771e-10       4.730471912586e-15       1.022211186357e-16 
 1053       1.472849358263e-10       4.713167605724e-15       9.508620225264e-17 
 1054       1.476271770782e-10       4.695940387621e-15       8.812008638715e-17 
 1055       1.479736608913e-10       4.678789994496e-15       8.132075881454e-17 
 1056       1.483241303592e-10       4.661716156193e-15       7.468618599167e-17 
 1057       1.486783265063e-10       4.644718596164e-15       6.821431300151e-17 
 1058       1.490359882819e-10       4.627797031442e-15       6.190306349761e-17 
 1059       1.493968525559e-10       4.610951172629e-15       5.575033964862e-17 
 1060       1.497606541134e-10       4.594180723875e-15       4.975402208285e-17 
 1061       1.501271256501e-10       4.577485382854e-15       4.391196983269e-17 
 1062       1.504959977668e-10       4.560864840751e-15       3.822202027922e-17 
 1063       1.508669989649e-10       4.544318782239e-15       3.268198909664e-17 
 1064       1.512398556412e-10       4.527846885458e-15       2.728967019684e-17 
 1065       1.516142920828e-10       4.511448822002e-15       2.204283567386e-17 
 1066       1.519900304622e-10       4.495124256891e-15       1.693923574846e-17 
 1067       1.523667908325e-10       4.478872848560e-15       1.197659871256e-17 
 1068       1.527442911220e-10       4.462694248834e-15       7.152630873821e-18 
 1069       1.531222471298e-10       4.446588102909e-15       2.465016500110e-18 
 1070       1.535003725201e-10       4.430554049335e-15      -2.088582235972e-18 
 1071       1.538783788177e-10       4.414591719997e-15      -6.510525312581e-18 
 1072       1.542559754030e-10       4.398700740093e-15      -1.080319491412e-17 
 1073       1.546328695067e-10       4.382880728114e-15      -1.496899548673e-17 
 1074       1.550087662050e-10       4.367131295828e-15      -1.901035379377e-17 
 1075       1.553833684149e-10       4.351452048258e-15      -2.292971897131e-17 
 1076       1.557563768885e-10       4.335842583666e-15      -2.672956258364e-17 
 1077       1.561274902087e-10       4.320302493528e-15      -3.041237867873e-17 
 1078       1.564964047839e-10       4.304831362519e-15      -3.398068384371e-17 
 1079       1.568628148429e-10       4.289428768493e-15      -3.743701726042e-17 
 1080       1.572264124303e-10       4.274094282461e-15      -4.078394076082e-17 
 1081       1.575868874010e-10       4.258827468575e-15      -4.402403888254e-17 
 1082       1.579439274156e-10       4.243627884107e-15      -4.715991892434e-17 
 1083       1.582972179354e-10       4.228495079429e-15      -5.019421100159e-17 
 1084       1.586464422170e-10       4.213428597996e-15      -5.312956810181e-17 
 1085       1.589912813079e-10       4.198427976323e-15      -5.596866614007e-17 
 1086       1.593314140411e-10       4.183492743968e-15      -5.871420401459e-17 
 1087       1.596665170301e-10       4.168622423513e-15      -6.136890366211e-17 
 1088       1.599962646643e-10       4.153816530543e-15      -6.393551011350e-17 
 1089       1.603203291034e-10       4.139074573627e-15      -6.641679154914e-17 
 1090       1.606383802731e-10       4.124396054300e-15      -6.881553935448e-17 
 1091       1.609501227820e-10       4.109780521961e-15      -7.113420879138e-17 
 1092       1.612554072266e-10       4.095227739417e-15      -7.337383563078e-17 
 1093       1.615541203673e-10       4.080737519517e-15      -7.553510512075e-17 
 1094       1.618461483397e-10       4.066309670422e-15      -7.761871007411e-17 
 1095       1.621313766538e-10       4.051943995591e-15      -7.962535088771e-17 
 1096       1.624096901921e-10       4.037640293767e-15      -8.155573556174e-17 
 1097       1.626809732089e-10       4.023398358961e-15      -8.341057971897e-17 
 1098       1.629451093285e-10       4.009217980440e-15      -8.519060662411e-17 
 1099       1.632019815445e-10       3.995098942716e-15      -8.689654720302e-17 
 1100       1.634514722179e-10       3.981041025525e-15      -8.852914006209e-17 
 1101       1.636934630765e-10       3.967044003821e-15      -9.008913150745e-17 
 1102       1.639278352130e-10       3.953107647754e-15      -9.157727556430e-17 
 1103       1.641544690842e-10       3.939231722666e-15      -9.299433399619e-17 
 1104       1.643732445094e-10       3.925415989068e-15      -9.434107632434e-17 
 1105       1.645840406692e-10       3.911660202629e-15      -9.561827984686e-17 
 1106       1.647867361047e-10       3.897964114167e-15      -9.682672965813e-17 
 1107       1.649812087153e-10       3.884327469627e-15      -9.796721866802e-17 
 1108       1.651673357584e-10       3.870750010074e-15      -9.904054762120e-17 
 1109       1.653449938474e-10       3.857231471675e-15      -1.000475251164e-16 
 1110       1.655140589507e-10       3.843771585687e-15      -1.009889676259e-16 
 1111       1.656744063907e-10       3.830370078441e-15      -1.018656995145e-16 
 1112       1.658259108420e-10       3.817026671333e-15      -1.026785530589e-16 
 1113       1.659684463306e-10       3.803741080804e-15      -1.034283684672e-16 
 1114       1.661018862323e-10       3.790513018330e-15      -1.041159938980e-16 
 1115       1.662261032715e-10       3.777342190408e-15      -1.047422854799e-16 
 1116       1.663409695201e-10       3.764228298540e-15      -1.053081073302e-16 
 1117       1.664463563962e-10       3.751171039221e-15      -1.058143315751e-16 
 1118       1.665421346625e-10       3.738170103924e-15      -1.062618383682e-16 
 1119       1.666281744254e-10       3.725225179088e-15      -1.066515159102e-16 
 1120       1.667043451336e-10       3.712335946102e-15      -1.069842604680e-16 
 1121       1.667705155768e-10       3.699502081291e-15      -1.072609763943e-16 
 1122       1.668265538845e-10       3.686723255905e-15      -1.074825761465e-16 
 1123       1.668723275246e-10       3.673999136103e-15      -1.076499803061e-16 
 1124       1.669077033023e-10       3.661329382937e-15      -1.077641175982e-16 
 1125       1.669325473587e-10       3.648713652343e-15      -1.078259249105e-16 
 1126       1.669467251695e-10       3.636151595125e-15      -1.078363473129e-16 
 1127       1.669501015440e-10       3.623642856938e-15      -1.077963380764e-16 
 1128       1.669425406234e-10       3.611187078279e-15      -1.077068586928e-16 
 1129       1.669239058798e-10       3.598783894471e-15      -1.075688788938e-16 
 1130       1.668940601151e-10       3.586432935648e-15      -1.073833766701e-16 
 1131       1.668528992329e-10       3.574133862720e-15      -1.071510116436e-16 
 1132       1.668004540367e-10       3.561886475794e-15      -1.068711405227e-16 
 1133       1.667367897448e-10       3.549690607124e-15      -1.065427889641e-16 
 1134       1.666619723380e-10       3.537546085255e-15      -1.061649770546e-16 
 1135       1.665760685608e-10       3.525452735006e-15      -1.057367193004e-16 
 1136       1.664791459243e-10       3.513410377467e-15      -1.052570246155e-16 
 1137       1.663712727073e-10       3.501418829982e-15      -1.047248963103e-16 
 1138       1.662525179586e-10       3.489477906143e-15      -1.041393320803e-16 
 1139       1.661229514986e-10       3.477587415776e-15      -1.034993239951e-16 
 1140       1.659826439215e-10       3.465747164936e-15      -1.028038584864e-16 
