# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:phiphi                 4:TPhi               
  397       2.347845625731e-10       1.623335181774e-13       1.898653891353e-14 
  398       2.340445285639e-10       1.609686485090e-13       1.864370661827e-14 
  399       2.333614045057e-10       1.596186425925e-13       1.830644083566e-14 
  400       2.327347598619e-10       1.582832417583e-13       1.797458492006e-14 
  401       2.321641404128e-10       1.569621759755e-13       1.764797722882e-14 
  402       2.316490680733e-10       1.556551637645e-13       1.732645108657e-14 
  403       2.311890407113e-10       1.543619121104e-13       1.700983474953e-14 
  404       2.307835319651e-10       1.530821163755e-13       1.669795136979e-14 
  405       2.304319910623e-10       1.518154602122e-13       1.639061895954e-14 
  406       2.301338426370e-10       1.505616154762e-13       1.608765035545e-14 
  407       2.298884865482e-10       1.493202421390e-13       1.578885318287e-14 
  408       2.296952976977e-10       1.480909882008e-13       1.549402982016e-14 
  409       2.295536258481e-10       1.468734896037e-13       1.520297736294e-14 
  410       2.294627954410e-10       1.456673701444e-13       1.491548758841e-14 
  411       2.294221507328e-10       1.444723079005e-13       1.463138479026e-14 
  412       2.294311933310e-10       1.432882372730e-13       1.435064082904e-14 
  413       2.294894491601e-10       1.421151539115e-13       1.407326407671e-14 
  414       2.295964234332e-10       1.409530488057e-13       1.379926190436e-14 
  415       2.297516005017e-10       1.398019082456e-13       1.352864067332e-14 
  416       2.299544437058e-10       1.386617137810e-13       1.326140572626e-14 
  417       2.302043952246e-10       1.375324421823e-13       1.299756137836e-14 
  418       2.305008759260e-10       1.364140653996e-13       1.273711090841e-14 
  419       2.308432852170e-10       1.353065505235e-13       1.248005654993e-14 
  420       2.312310008939e-10       1.342098597448e-13       1.222639948227e-14 
  421       2.316633789921e-10       1.331239503143e-13       1.197613982178e-14 
  422       2.321397536365e-10       1.320487745034e-13       1.172927661290e-14 
  423       2.326594368916e-10       1.309842795635e-13       1.148580781928e-14 
  424       2.332217186115e-10       1.299304076864e-13       1.124573031492e-14 
  425       2.338258662901e-10       1.288870959641e-13       1.100903987527e-14 
  426       2.344711249113e-10       1.278542763489e-13       1.077573116839e-14 
  427       2.351567167988e-10       1.268318756137e-13       1.054579774600e-14 
  428       2.358818414668e-10       1.258198153115e-13       1.031923203470e-14 
  429       2.366456754694e-10       1.248180117356e-13       1.009602532700e-14 
  430       2.374473722513e-10       1.238263758800e-13       9.876167772513e-15 
  431       2.382860619978e-10       1.228448133988e-13       9.659648369017e-15 
  432       2.391608514847e-10       1.218732245667e-13       9.446454953623e-15 
  433       2.400708239287e-10       1.209115042388e-13       9.236574193877e-15 
  434       2.410150388371e-10       1.199595418107e-13       9.029991578881e-15 
  435       2.419925318585e-10       1.190172211783e-13       8.826691410422e-15 
  436       2.430023146326e-10       1.180844206982e-13       8.626656794089e-15 
  437       2.440433746403e-10       1.171610131475e-13       8.429869630396e-15 
  438       2.451146750537e-10       1.162468656836e-13       8.236310605905e-15 
  439       2.462151545868e-10       1.153418398046e-13       8.045959184347e-15 
  440       2.473437273448e-10       1.144457913094e-13       7.858793597744e-15 
  441       2.484992826749e-10       1.135585702570e-13       7.674790837532e-15 
  442       2.496806850160e-10       1.126800209273e-13       7.493926645681e-15 
  443       2.508867737493e-10       1.118099817809e-13       7.316175505819e-15 
  444       2.521163630477e-10       1.109482854187e-13       7.141510634351e-15 
  445       2.533682417265e-10       1.100947585427e-13       6.969903971586e-15 
  446       2.546411730935e-10       1.092492219150e-13       6.801326172854e-15 
  447       2.559338947988e-10       1.084114903190e-13       6.635746599629e-15 
  448       2.572451186851e-10       1.075813725184e-13       6.473133310652e-15 
  449       2.585735306379e-10       1.067586712177e-13       6.313453053055e-15 
  450       2.599177904355e-10       1.059431830221e-13       6.156671253479e-15 
  451       2.612766610023e-10       1.051347332153e-13       6.002756915280e-15 
  452       2.626494010589e-10       1.043332814059e-13       5.851697501965e-15 
  453       2.640353848315e-10       1.035388192074e-13       5.703484515941e-15 
  454       2.654339737182e-10       1.027513357078e-13       5.558108629813e-15 
  455       2.668445162163e-10       1.019708174513e-13       5.415559680394e-15 
  456       2.682663478476e-10       1.011972484179e-13       5.275826662711e-15 
  457       2.696987910854e-10       1.004306100043e-13       5.138897724021e-15 
  458       2.711411552805e-10       9.967088100444e-14       5.004760157816e-15 
  459       2.725927365876e-10       9.891803759000e-14       4.873400397836e-15 
  460       2.740528178915e-10       9.817205329078e-14       4.744804012077e-15 
  461       2.755206687334e-10       9.743289897531e-14       4.618955696801e-15 
  462       2.769955452374e-10       9.670054283139e-14       4.495839270548e-15 
  463       2.784766900364e-10       9.597495034652e-14       4.375437668144e-15 
  464       2.799633321988e-10       9.525608428847e-14       4.257732934712e-15 
  465       2.814546871547e-10       9.454390468580e-14       4.142706219682e-15 
  466       2.829499566219e-10       9.383836880832e-14       4.030337770799e-15 
  467       2.844483285327e-10       9.313943114767e-14       3.920606928136e-15 
  468       2.859489769597e-10       9.244704339778e-14       3.813492118102e-15 
  469       2.874510620424e-10       9.176115443541e-14       3.708970847452e-15 
  470       2.889537299135e-10       9.108171030065e-14       3.607019697298e-15 
  471       2.904561126249e-10       9.040865417745e-14       3.507614317119e-15 
  472       2.919573280745e-10       8.974192637412e-14       3.410729418768e-15 
  473       2.934564799320e-10       8.908146430384e-14       3.316338770488e-15 
  474       2.949526575655e-10       8.842720246519e-14       3.224415190914e-15 
  475       2.964449359676e-10       8.777907242264e-14       3.134930543091e-15 
  476       2.979323756819e-10       8.713700278709e-14       3.047855728478e-15 
  477       2.994140227292e-10       8.650091919636e-14       2.963160680961e-15 
  478       3.008889085337e-10       8.587074429572e-14       2.880814360862e-15 
  479       3.023560498494e-10       8.524639771840e-14       2.800784748949e-15 
  480       3.038144486866e-10       8.462779606608e-14       2.723038840447e-15 
  481       3.052630922376e-10       8.401485288944e-14       2.647542639046e-15 
  482       3.067009528038e-10       8.340747866865e-14       2.574261150911e-15 
  483       3.081269877212e-10       8.280558079389e-14       2.503158378696e-15 
  484       3.095401392874e-10       8.220906354586e-14       2.434197315548e-15 
  485       3.109393346873e-10       8.161782807632e-14       2.367339939121e-15 
  486       3.123234859198e-10       8.103177238853e-14       2.302547205586e-15 
  487       3.136914897240e-10       8.045079131786e-14       2.239779043639e-15 
  488       3.150422275054e-10       7.987477651223e-14       2.178994348510e-15 
  489       3.163745652623e-10       7.930361641265e-14       2.120150975979e-15 
  490       3.176873535119e-10       7.873719623375e-14       2.063205736376e-15 
  491       3.189795734262e-10       7.817541688741e-14       2.008118902439e-15 
  492       3.202507801495e-10       7.761825241006e-14       1.954867891910e-15 
  493       3.215006724682e-10       7.706569419821e-14       1.903433978464e-15 
  494       3.227289477881e-10       7.651773220907e-14       1.853797810780e-15 
  495       3.239353021331e-10       7.597435495049e-14       1.805939408795e-15 
  496       3.251194301442e-10       7.543554947087e-14       1.759838159958e-15 
  497       3.262810250786e-10       7.490130134907e-14       1.715472815478e-15 
  498       3.274197788083e-10       7.437159468439e-14       1.672821486580e-15 
  499       3.285353818193e-10       7.384641208639e-14       1.631861640756e-15 
  500       3.296275232105e-10       7.332573466494e-14       1.592570098017e-15 
  501       3.306958906925e-10       7.280954202003e-14       1.554923027145e-15 
  502       3.317401705865e-10       7.229781223176e-14       1.518895941945e-15 
  503       3.327600478234e-10       7.179052185025e-14       1.484463697499e-15 
  504       3.337552059427e-10       7.128764588556e-14       1.451600486414e-15 
  505       3.347253270912e-10       7.078915779759e-14       1.420279835081e-15 
  506       3.356700920223e-10       7.029502948605e-14       1.390474599919e-15 
  507       3.365891800945e-10       6.980523128035e-14       1.362156963636e-15 
  508       3.374822692707e-10       6.931973192951e-14       1.335298431473e-15 
  509       3.383490361168e-10       6.883849859214e-14       1.309869827460e-15 
  510       3.391891558010e-10       6.836149682630e-14       1.285841290671e-15 
  511       3.400023020923e-10       6.788869057947e-14       1.263182271471e-15 
  512       3.407881473599e-10       6.742004217843e-14       1.241861527769e-15 
  513       3.415463625716e-10       6.695551231924e-14       1.221847121275e-15 
  514       3.422766172932e-10       6.649506005710e-14       1.203106413747e-15 
  515       3.429785796871e-10       6.603864279632e-14       1.185606063244e-15 
  516       3.436519165113e-10       6.558621628023e-14       1.169312020381e-15 
  517       3.442962931187e-10       6.513773458108e-14       1.154189524579e-15 
  518       3.449113734552e-10       6.469315009000e-14       1.140203100318e-15 
  519       3.454968200594e-10       6.425241350691e-14       1.127316553386e-15 
  520       3.460522940614e-10       6.381547383043e-14       1.115492967137e-15 
  521       3.465774551813e-10       6.338227834781e-14       1.104694698741e-15 
  522       3.470719617284e-10       6.295277262487e-14       1.094883375431e-15 
  523       3.475354706004e-10       6.252690049590e-14       1.086019890764e-15 
  524       3.479676372818e-10       6.210460405359e-14       1.078064400867e-15 
  525       3.483681158432e-10       6.168582363896e-14       1.070976320691e-15 
  526       3.487365589399e-10       6.127049783128e-14       1.064714320262e-15 
  527       3.490726178114e-10       6.085856343800e-14       1.059236320937e-15 
  528       3.493759422796e-10       6.044995548465e-14       1.054499491652e-15 
  529       3.496461807484e-10       6.004460720479e-14       1.050460245176e-15 
  530       3.498829802019e-10       5.964245002992e-14       1.047074234362e-15 
  531       3.500860770916e-10       5.924342450508e-14       1.044304198705e-15 
  532       3.502555727361e-10       5.884751338510e-14       1.042143748044e-15 
  533       3.503916654674e-10       5.845470942563e-14       1.040594223359e-15 
  534       3.504945604637e-10       5.806500453406e-14       1.039656905026e-15 
  535       3.505644697871e-10       5.767838976414e-14       1.039333012399e-15 
  536       3.506016124206e-10       5.729485531050e-14       1.039623703403e-15 
  537       3.506062143062e-10       5.691439050322e-14       1.040530074118e-15 
  538       3.505785083823e-10       5.653698380242e-14       1.042053158363e-15 
  539       3.505187346209e-10       5.616262279281e-14       1.044193927290e-15 
  540       3.504271400657e-10       5.579129417823e-14       1.046953288965e-15 
  541       3.503039788690e-10       5.542298377625e-14       1.050332087956e-15 
  542       3.501495123298e-10       5.505767651272e-14       1.054331104922e-15 
  543       3.499640089309e-10       5.469535641633e-14       1.058951056199e-15 
  544       3.497477443767e-10       5.433600661319e-14       1.064192593385e-15 
  545       3.495010016308e-10       5.397960932138e-14       1.070056302930e-15 
  546       3.492240709532e-10       5.362614584551e-14       1.076542705721e-15 
  547       3.489172499381e-10       5.327559657129e-14       1.083652256669e-15 
  548       3.485808435512e-10       5.292794096011e-14       1.091385344298e-15 
  549       3.482151641677e-10       5.258315754359e-14       1.099742290328e-15 
  550       3.478205316092e-10       5.224122391813e-14       1.108723349267e-15 
